captured_at,account,host,rth,symbol,underlying,expiry,tenor,strike,type,spot,bid,ask,bid_sz,ask_sz,mid,spread,spread_pct,moneyness,quote_t
2026-09-01T19:50:05.446946+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00305000,GOOGL,2026-09-11,9dte,305.0,put,334.205,0.19,0.24,25.0,4.0,0.215,0.05,0.232558,0.9126,2026-09-01T19:50:00.031199861Z
2026-09-01T19:50:05.446946+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00325000,GOOGL,2026-09-11,9dte,325.0,put,334.205,2.0,2.27,5.0,4.0,2.135,0.27,0.126464,0.9725,2026-09-01T19:50:00.086110907Z
2026-09-01T19:50:05.446946+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00247500,AMZN,2026-09-11,9dte,247.5,put,254.475,1.83,1.95,76.0,23.0,1.89,0.12,0.063492,0.9726,2026-09-01T19:49:59.072869416Z
2026-09-01T19:50:05.446946+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00089000,INTC,2026-09-11,9dte,89.0,put,88.96,3.0,3.52,2.0,35.0,3.26,0.52,0.159509,1.0004,2026-09-01T19:50:00.099094344Z
2026-09-01T19:50:05.446946+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00081000,INTC,2026-09-11,9dte,81.0,put,88.96,0.59,0.7,1.0,1.0,0.645,0.11,0.170543,0.9105,2026-09-01T19:50:00.02699718Z
2026-09-01T19:50:05.446946+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911P00077000,INTC,2026-09-11,9dte,77.0,put,88.96,0.16,0.34,1.0,1.0,0.25,0.18,0.72,0.8656,2026-09-01T19:50:00.315209968Z
2026-09-01T19:50:05.446946+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,GOOGL260911P00335000,GOOGL,2026-09-11,9dte,335.0,put,334.205,5.77,6.06,17.0,5.0,5.915,0.29,0.049028,1.0024,2026-09-01T19:50:00.021276212Z
2026-09-01T19:50:05.446946+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911C00093000,INTC,2026-09-11,9dte,93.0,call,88.96,1.5,1.87,1.0,2.0,1.685,0.37,0.219585,1.0454,2026-09-01T19:50:00.353762189Z
2026-09-01T19:50:05.446946+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,INTC260911C00091000,INTC,2026-09-11,9dte,91.0,call,88.96,2.13,2.41,72.0,1.0,2.27,0.28,0.123348,1.0229,2026-09-01T19:50:00.02068201Z
2026-09-01T19:50:05.446946+00:00,PA3BUA9MX72C,Jamies-MacBook-Pro.local,True,AMZN260911P00250000,AMZN,2026-09-11,9dte,250.0,put,254.475,2.57,2.63,15.0,11.0,2.6,0.06,0.023077,0.9824,2026-09-01T19:49:59.62090234Z
